2023;Elecciones Generales;23/07/23;1;17;U;Blancos;5
2023;Elecciones Generales;23/07/23;1;17;U;Validos;530
2023;Elecciones Generales;23/07/23;1;17;U;Nulos;3
2023;Elecciones Generales;23/07/23;1;17;U;PSOE;94
2023;Elecciones Generales;23/07/23;1;17;U;FO;2
2023;Elecciones Generales;23/07/23;1;17;U;PP;263
2023;Elecciones Generales;23/07/23;1;17;U;PACMA;0
2023;Elecciones Generales;23/07/23;1;17;U;PCTE;0
2023;Elecciones Generales;23/07/23;1;17;U;PUM J;0
2023;Elecciones Generales;23/07/23;1;17;U;VOX;89
2023;Elecciones Generales;23/07/23;1;17;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;17;U;AEEV;0
2023;Elecciones Generales;23/07/23;1;17;U;RC;0
2023;Elecciones Generales;23/07/23;1;17;U;SUMAR;77
2023;Elecciones Generales;23/07/23;1;18;A;Electores;542
2023;Elecciones Generales;23/07/23;1;18;A;Abstenciones;90
2023;Elecciones Generales;23/07/23;1;18;A;Votantes;452
2023;Elecciones Generales;23/07/23;1;18;A;Blancos;5
2023;Elecciones Generales;23/07/23;1;18;A;Validos;449
2023;Elecciones Generales;23/07/23;1;18;A;Nulos;3
2023;Elecciones Generales;23/07/23;1;18;A;PSOE;104
2023;Elecciones Generales;23/07/23;1;18;A;FO;1
2023;Elecciones Generales;23/07/23;1;18;A;PP;217
2023;Elecciones Generales;23/07/23;1;18;A;PACMA;0
2023;Elecciones Generales;23/07/23;1;18;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;18;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;18;A;VOX;61
